09/4/2017|1|Branko Zdravkovic (man, 43)|unknown|suicide, hanged himself in toilet cubicle at Verne detention centre (GB), believed to be at risk of self-harm|BourEcho/IRR/DailyEcho
05/4/2017|1|N.N.|unknown|found dead in train near Portogruaro (IT)|PrensaLat/IOM
02/4/2017|1|N.N. (man)|unknown|drowned, body recovered near Panagiouda, Lesbos (GR)|HelCoastG/IOM
01/4/2017|1|Mohammed Hassan (17)|Iraq|crushed when truck he had been clinging to reversed over him in Banbury, Oxfordshire (GB)|BBC/IOM
30/3/2017|1|Faisal Imran (man, 28)|Pakistan|suicide, asylum seeker jumped from hotel roof in Leipzig (DE), died later in hospital|allebleiben/Geo
29/3/2017|3|N.N. (1 woman; 2 men)|unknown|drowned off coast of Sabratha (LY)|IOM Libya
28/3/2017|5|N.N.|unknown|drowned when boat sank off coast of Libya; 141 survivors|Reu./Mic
27/3/2017|1|N.N. (woman)|unknown|drowned in river on border between Iraqi-Kurdistan and Turkey|EASO/IOM
26/3/2017|3|N.N. (3 women)|unknown|drowned in the Mergasur River (IQ) near Iraqi-Turkish border; 2 survivors|Rudaw/IOM
23/3/2017|240|N.N.|unknown|missing after 2 boats capsized near coast of Libya|BBC/CTV/Sun
23/3/2017|11|N.N. (5 children)|Syria|drowned when boat sank off Kusadasi (TR) trying to reach Greece; 9 rescued|BBC/CTV
23/3/2017|6|N.N. (5 boys-men, 16-25)|Africa|drowned when 2 boats capsized near coast of Libya|BBC/CTV/Sun
21/3/2017|1|N.N. (man)|unknown|died on mountain trail between Menton (FR) and Grimaldi (IT) after rescue team did not find him in time|AFP/IOM
21/3/2017|66|N.N.|unknown|missing, boat capsized between Libya and Italy; 54 rescued|CTV
20/3/2017|10|N.N. (1 woman; 9 men)|unknown|burned, bodies found at unspecified location off coast of Zawiyah (LY)|IOM Libya
20/3/2017|10|N.N.|unknown|missing, presumed drowned after bodies found at unspecified location in the Strait of Sicily; 117 rescued|UNHCR
19/3/2017|3|N.N.|unknown|drowned, bodies found at unspecified location off coast of Zuwara (LY); 215 rescued|IOM Libya
18/3/2017|8|N.N.|unknown|drowned, bodies found at unspecified location between North Africa and Italy|IOM Italy
11/3/2017|1|N.N. (man, 20)|Afghanistan|stowaway, hit head when jumping out of truck heading wrong way on A16 near Dunkirk (FR)|LePhare/IOM
09/3/2017|11|N.N.|unknown|drowned, bodies recovered on Tallil Seyahi beach near Sabratha (LY)|UNHCR Libya/IOM
08/3/2017|3|N.N.|unknown|drowned, bodies recovered on coast of Al Khums (LY)|IOM Libya
03/3/2017|25|N.N. (6 women)|unknown|missing after boat sank 5 km off coast of Tajoura (LY); 115 rescued|IOM Italy
03/3/2017|1|N.N. (boy, 16)|unknown|died on rescue boat in the Mediterranean Sea near Catania, Sicily (IT) due to lack of access to medicines|Reu./IOM
03/3/2017|1|N.N. (man)|Sub-Saharan Africa|drowned, body found at Camposoto beach in San Fernando, Cádiz (ES)|APDHA/IOM/VozCádiz
02/3/2017|1|Mamadou Konate (man, 33)|Mali|died in a fire at migrant camp in San Severo (IT); 100 huts destroyed|Express/Local/Reu./ANSA
02/3/2017|1|Nouhou Doumbia (man, 36)|Mali|died in a fire at migrant camp in San Severo (IT); 100 huts destroyed|Express/Local/Reu./ANSA
01/3/2017|1|N.N.|unknown|drowned in the Tisza River near Subotica (RS) near Hungarian-Serbian border|IOM Bulgaria
01/3/2017|1|N.N. (man)|Africa|stowaway, electrocuted climbing on roof of train travelling from Como (IT) to Switzerland|WorldRadio
27/2/2017|1|N.N. (man)|Syria|shot by Turkish border guards at unspecified location while trying to cross Syrian-Turkish border|SOHR
23/2/2017|1|Lazragui Khalea (man, 27)|Algeria|drowned while trying to swim to boat, resident of temporary immigration centre in Ceuta (ES)|EFE
23/2/2017|14|N.N.|unknown|drowned in migrant shipwreck in the Mediterranean Sea off coast of Zuwara (LY); 400 survivors|IOM Libya
22/2/2017|3|N.N.|Pakistan|drowned after rubber dinghy capsized on the Maritza River near Ipsala (TR) on the Turkish-Greek border; 5 survivors|HurriyetDN/IOM
22/2/2017|15|N.N.|unknown|drowned, bodies found in the sea off Al-Khums (LY)|Rel
21/2/2017|101|N.N.|unknown|80 drowned in shipwreck near Zawiya (LY), bodies and boat washed ashore; 21 missing|VK
19/2/2017|6|N.N.|unknown|bodies recovered near Zawiyah (LY)|IOM Libya
19/2/2017|118|N.N.|unknown|missing after shipwreck in the Mediterranean Sea off coast of Al Khums (LY)|IOM Libya
18/2/2017|1|Frederick Ofosu (man, 33)|Ghana|suicide, strangled with electric cable on building site in Qawra (MT), his last asylum claim was rejected|TimesM
17/2/2017|1|N.N.|unknown|died of hypothermia, body found near the Euphrates River in eastern Turkey|Sozcu/IOM
17/2/2017|1|N.N. (man)|unknown|stowaway, found burnt on roof of train in Cannes (FR) coming from Ventimiglia (IT)|Parisien
15/2/2017|9|N.N.|unknown|drowned when boat sank in the Strait of Gibraltar; 2 rescued|IOM
12/2/2017|1|N.N. (man)|Pakistan|died of hypothermia after being abandoned by smugglers in hills near Pirot (RS) on Serbian-Bulgarian border|UNHCR Serbia/IOM
12/2/2017|2|N.N.|unknown|drowned when small craft sank between Morocco and Tarifa (ES); 3 survivors|IOM
06/2/2017|1|N.N. (boy, 15)|Ethiopia|died of dehydration in hospital in Vibo Valentia (IT) after being rescued from ship with 600 people|Lametino/IOM/ANSA
05/2/2017|1|N.N. (man, 20)|North Africa|killed by French regional train in Latte, Ventimiglia (IT) while trying to cross the border by foot|Laguria/IOM
04/2/2017|1|N.N. (woman)|Ethiopia|drowned, found in the sea off coast of Greece|Rel
Feb 17|5|N.N. (teenagers)|Afghanistan|suicides, between January and February 2017 in various asylum centres in Sweden|DFunk/EpochTimesDE
30/1/2017|1|N.N. (man, 20)|Pakistan|died of carbon monoxide poisoning from camp stove fumes at Moria refugee camp on Lesbos (GR)|Reu./Newsweek/KI/Sputnik
30/1/2017|3|N.N.|unknown|missing after boat sank near Almería (ES); 11 rescued|IOM
28/1/2017|2|N.N. (2 children)|unknown|bodies found on boat in distress off coast of Libya; 132 rescued|Independent
28/1/2017|1|N.N. (man, 46)|Syria|died from inhaling camp stove fumes, at Moria refugee camp, Lesbos (GR)|Reu./Newsweek/KI/Sputnik
27/1/2017|1|Samuel (boy, 6)|Congo|drowned, with his mother Veronique and 5 others after boat sank between Morocco and Spain|BBC/Reu.
24/1/2017|1|N.N. (man, 22)|Egypt|died from inhaling camp stove fumes at Moria refugee camp, Lesbos (GR)|Reu./Newsweek/KI/Sputnik
24/1/2017|10|N.N. (1 child; 1 woman; 8 men)|unknown|bodies found in the sea off coast of Tripoli (LY); 135 rescued|Rel
21/1/2017|6|N.N.|unknown|5 bodies found in the sea off coast of Sabratha (LY), 1 body found off coast of Tripoli (LY)|Rel
21/1/2017|1|N.N. (man, 20)|Ethiopia|hit by lorry while crossing A16 motorway leading to Calais (FR), attempting to stowaway|Telegraph/Express
17/1/2017|1|N.N.|unknown|found dead, covered under a metre of snow near Feres (GR) on Turkish-Greek border|SofiaGlobe
14/1/2017|2|N.N.|unknown|found floating in the sea near Algeciras (ES), tried to swim to the Spanish enclave of Ceuta (ES) from Morocco|Independent
14/1/2017|2|N.N.|unknown|found floating in the sea near Tarifa (ES), tried to swim to the Spanish enclave of Ceuta (ES) from Morocco|Independent
14/1/2017|98|N.N.|unknown|8 drowned after boat sank off coast of Libya; 90 missing, 4 rescued|BBC
14/1/2017|1|N.N. (woman)|Congo|drowned after boat sank off coast of Nador (MA)|SofiaGlobe
14/1/2017|3|N.N. (1 woman; 2 men)|unknown|missing in area of Nador (MA)|SofiaGlobe
14/1/2017|3|N.N.|unknown|died from hypothermia, in dinghy rescued between Libya and Italy|SofiaGlobe
14/1/2017|180|N.N.|Somalia, Eritrea, Ethiopia|8 drowned when boat sank due to engine failure off coast of Libya; 172 missing, 4 rescued|Reu./SofiaGlobe/Newsaust/ScrollToday
13/1/2017|2|N.N.|unknown|crushed to death in boat carrying 191 other passengers heading from Libya to Italy|Independent
13/1/2017|21|N.N. (1 baby; 2 women)|unknown|missing off coast of Tangier (MA) and Tarifa (ES)|SofiaGlobe/Reu.
06/1/2017|1|Talaat Abdulhamid (man, 36)|Iraq|died of hypothermia after walking for 2 days through mountains near Turkish-Bulgarian border|Independent
06/1/2017|1|Hardi Ghafour (man, 29)|Iraq|died of hypothermia after walking for 2 days through mountains near Turkish-Bulgarian border|Independent
03/1/2017|1|N.N. (man, 20)|Afghanistan|died of hypothermia after crossing the Evros River from Turkey to Greece|Independent
2017|1|Basheer (boy, 18)|unknown|died trying to swim across the Evros River from Turkey to Greece|ICRC
2017|2|N.N. (1 boy; 1 woman)|unknown|mother and son died of hypothermia after crossing the Evros River from Turkey to Greece|ICRC/GuardianUn.
2017|1|N.N. (man)|unknown|threw himself into path of truck on Italian-French border near Ventimiglia (IT)|GuardianUn.
2017|2|N.N. (1 girl, 10; 1 woman, mother)|unknown|trapped under capsized migrant boat off coast of Alboran Island (ES); 1 drowned, 1 died on way to hospital|MirrorNews
2017|2|N.N. (2 men)|unknown|found dead on Playa de Los Muertos, Almería (ES)|MirrorNews
2017|1|N.N. (boy, 8)|unknown|found dead in the sea near Playa de Los Muertos, Almería (ES)|MirrorNews/Sun
2017|4|N.N.|Ivory Coast, Congo, Nigeria|beaten to death while imprisoned in camp in Zawiyah (LY)|WorldCrunch
Jan 17|1|N.N. (woman)|Somalia|died of hypothermia in the mountains near Turkish-Bulgarian border|Independent
25/12/2016|1|N.N. (man)|Kurdistan|stowaway, fell off truck he was hiding in at port of Dunkirk (FR) while trying to reach Great Britain|TM/RT
25/12/2016|2|N.N.|Sub-Saharan Africa|drowned while trying to enter the Spanish enclave of Ceuta (ES) from Morocco|MNS
24/12/2016|1|N.N. (boy, 17)|Congo|stowaway, fell off truck he was hiding in near Calais (FR) trying to reach Great Britain|VoixDuNord
23/12/2016|1|N.N. (man, ±20)|unknown|hit by train walking along the tracks in Ventimiglia (IT) trying to get to France|Parisien
21/12/2016|7|N.N.|unknown|died after 3 rubber dinghies and wooden boat were attacked at sea while travelling to Italy|AFP/Ya.N
16/12/2016|1|N.N. (man, ±40)|Mali|jumped out of migrant worker centre in Paris (FR) when a fire broke out|AP
08/12/2016|1|Haji (man)|Somalia|found dead under bridge he was living under, homeless refugee in Malta|TimesM
06/12/2016|1|Bai Ahmed Kabia (man, 49)|Sierra Leone|died in hospital of untreated illness after being held in detention for 2 years in Morton Hall (GB)|GuardianUn.
02/12/2016|1|Tarek Chowdhury (man, 64)|Bangladesh|died in hospital after assault in Colnbrook removal centre (GB)|Independent/PA
01/12/2016|1|Khalid Safi (man, 18)|Afghanistan|stabbed in the street in London (GB) after living alone as a child migrant for 5 years in Calais (FR)|Mail Online/TheHuff
Dec 16|1|N.N. (young man)|Pakistan|froze to death along Turkish-Bulgarian border|TimesM
24/11/2016|2|N.N. (1 boy, 6; 1 woman, 66)|unknown|killed at refugee detention centre in Lesbos (GR) in a fire started by cooking gas canister|Independent
21/11/2016|1|S.G. (man)|Afghanistan|killed in a clash between migrant groups in Belgrade (RS)|Tanjug
19/11/2016|6|N.N.|unknown|died when boat shipwrecked near Didim (TR) while travelling to Agathonisi (GR)|Watch TheMed/HurriyetDN
19/11/2016|3|N.N.|unknown|missing after boat shipwrecked near Didim (TR) while travelling to Agathonisi (GR)|Watch TheMed/HurriyetDN
16/11/2016|7|N.N.|unknown|died when cargo boat carrying migrants drifted into the Strait of Sicily; 27 rescued|TheHuff/ANSA/MSF/LR/STAMPA/Independent/BBC
16/11/2016|96|N.N.|Sub-Saharan Africa|missing after cargo boat carrying migrants drifted into the Strait of Siciily; 27 rescued|TheHuff/ANSA/MSF/LR/STAMPA/Independent/BBC
16/11/2016|4|N.N. (4 men, 20-40)|unknown|died of hypothermia in boat found near Thassos (GR); 15 rescued|NewArab
16/11/2016|1|N.N.|unknown|drowned on way from Libya to Italy; 580 rescued|NewArab
15/11/2016|4|N.N. (1 child)|unknown|died after rubber dinghy carrying migrants to Italy deflated off coast of Libya|Reu./UNHCR/SOSMed
15/11/2016|98|N.N. (9 women)|unknown|8 drowned after dinghy capsized on way from Libya; 90 missing, 23 rescued|Independent/Reu./UNHCR/SOSMed/AFP/MOAS
15/11/2016|1|N.N. (boy, 15)|unknown|drowned after dinghy capsized on way from Libya; 23 rescued|Independent/Reu./UNHCR/SOSMed/AFP/MOAS
15/11/2016|1|N.N.|unknown|drowned when dinghy sank off coast of Libya; 114 rescued|Independent/Reu./UNHCR/SOSMed/AFP/MOAS
15/11/2016|5|N.N.|unknown|crushed, found on boat that sank off coast of Libya; 114 rescued|Independent/Reu./UNHCR/SOSMed/AFP/MOAS
14/11/2016|5|N.N.|unknown|died near Libya trying to reach Italy in overcrowded rubber dinghies; 550 rescued|AFP/Local
14/11/2016|135|N.N.|Sub-Saharan Africa|reportedly missing after dinghy to Italy sank in the Mediterranean Sea; 15 rescued|AFP/UNHCR/MOAS
06/11/2016|3|N.N.|unknown|drowned during shipwreck before they could be rescued, boat travelling to Italy|TheHuff/ANSA/Web Strait/Tgcom24
06/11/2016|1|N.N. (man)|unknown|died in rubber dinghy while travelling to Italy|TheHuff/ANSA/Web Strait/Tgcom24
06/11/2016|1|N.N.|Sub-Saharan Africa|found dead in boat near Homs (LY) carrying 116 migrants to Italy|TheHuff/LibOb
06/11/2016|1|N.N. (man)|West Africa|died of liver failure at Al Hamra detention centre in Gharyan (LY)|IOM/VOA
05/11/2016|12|N.N. (2 children)|unknown|died off coast of Libya in the Strait of Siciliy while trying to reach Italy|TheHuff/ANSA/LR/STAMPA
03/11/2016|1|N.N. (woman)|Mali|crushed while trying to protect her 2 children on boat sinking in the Strait of Sicily|TheHuff/ANSA
02/11/2016|12|N.N. (3 children)|unknown|drowned in shipwreck on way to Italy from Libya|IOM
02/11/2016|128|N.N.|unknown|reportedly missing after rubber dinghy capsized off Libya while travelling to Italy|IOM
02/11/2016|101|N.N.|unknown|reportedly missing after shipwreck on way to Italy, vessel contained children|IOM
3010/16|16|N.N.|unknown|bodies decomposed beyond recognition, found washed up on shores of Zuwara (LY)|LibyanExpress/RedCrescentLibya
26/10/2016|29|N.N.|unknown|suffocated or drowned on dinghy flooded with fuel and seawater off Libyan shore|AFP/Aljazeera
26/10/2016|90|N.N.|Africa|drowned after boat to Italy sank off coast of Libya|AP/NYtimes
21/10/2016|1|N.N. (boy, 17)|Somalia|pressured by neo-Nazis to jump to his death from tower in Schmölln, Thüringen (DE)|IBTimes/Mail Online/Independent
21/10/2016|4|N.N.|unknown|died after rubber boat was attacked by Libyan coast guard|SeaWatch/Reu./GuardianUn.
21/10/2016|3|N.N.|unknown|found dead on rubber boat trying to reach Italy from Libya|Reu./SeaWatch
21/10/2016|15|N.N.|unknown|missing after struggling rubber boat was attacked by Libyan coast guard|Reu./RFI
18/10/2016|1|N.N. (man)|unknown|stowaway, suffocated in back of truck travelling from Calais (FR) to Great Britain|Telegraph/Mail Online
17/10/2016|1|Mohammad O. Eyman (man, 26)|Sudan|harassed and beaten to death by smugglers in camp near Norrent-Fortes in Calais (FR)|Passeurs d’hospitalités
16/10/2016|2|N.N. (1 boy, 10; 1 woman, 35)|Syria|hit by car in Greece, Kurdish mother and son, died after police refused to help|AP/KI
14/10/2016|1|N.N.|unknown|hit by freight train near Calais (FR) while walking along railway tracks towards Great Britain|VoixDuNord/Passeurs d’hospitalités
09/10/2016|1|N.N (man)|Eritrea|hit by car on A16 highway in Calais (FR) while trying to reach Great Britain|AFP/Europe1
07/10/2016|1|Milet (girl, 16)|Eritrea|hit by truck, walking in tunnel through border between Italy and Menton (FR)|LeMur
03/10/2016|9|N.N.|unknown|died in the Mediterranean Sea between Sicily (IT) and coast of Libya, while trying to reach Italy|Reu./DailySabah
03/10/2016|11|N.N.|unknown|drowned trying to reach Italy by boat, bodies washed up on beach near Tripoli (LY)|Reu./DailySabah
03/10/2016|2|N.N.|unknown|drowned when boat to Italy capsized off coast of Libya near Sabratah (LY)|Reu./DailySabah
03/10/2016|29|N.N. (19 women; 10 men)|Sub-Saharan Africa|crushed to death in boat carrying over 1,000 passengers from Libya to Italy|NYtimes
Oct 16|1|Fatim Jawara (woman, 19)|Gambia|died off coast of Libya trying to reach Italy|BBC/AFP
24/9/2016|1|N.N. (man, 30)|Sudan|hit by freight train near Port of Calais (FR) trying to get to Great Britain|MNS
21/9/2016|202|N.N.|Egypt, Sudan, Eritrea|died when boat capsized near Rosetta in Nile Delta (EG), boat bound for Italy with at least 450 passengers|Reu./IOM/Aljazeera/Alahram
16/9/2016|1|Raheemullah Oryakhel (boy, 14)|Afghanistan|found dead near Port of Calais (FR), was travelling alone from Afghanistan to Great Britain|GuardianUn./VoixDuNord
14/9/2016|2|N.N. (1 boy; 1 man)|Iraq|drowned while trying to cross the Danube River (BG) on boat carrying 10 people to Romania|LeCourrierdesBalkans
14/9/2016|4|N.N. (2 children; 2 women)|Iraq|reportedly went missing while crossing the Danube River (BG) on boat to Romania|LeCourrierdesBalkans
05/9/2016|15|N.N.|unknown|died in the Mediterranean Sea trying to reach Europe from Libya in overcrowded rubber boats|Reu./AFP/JIJI/Africa-News/ANSA
Sep 16|2|N.N. (2 children)|unknown|died in traffic accidents, walking on dangerous highway between Grimaldi (IT) and Menton (FR)|LeMur
29/8/2016|1|Arkadiusz Jóźwik (man, 40)|Poland|attacked in the street by teens who heard him speaking Polish, died in hospital in Cambridge (GB)|GuardianUn.
23/8/2016|1|N.N. (man, ±30)|Sudan|killed in fight between migrants near A16 highway in Marck, Pas-De-Calais (FR)|AFP/LaDep/Nord Littoral
23/8/2016|1|N.N. (man, 20)|Afghanistan|shot, possibly by a hunter near Pirot (RS), after crossing Bulgarian-Serbian border|SofiaNewsAgency/Novinite/AFP
18/8/2016|5|N.N. (2 girls, 8 months, 5; 2 w; 1 m)|Syria|died after small wooden boat carrying 27 people to Italy capsized off Libya|MOAS/AP
18/8/2016|1|N.N.|Syria|missing after small wooden boat carrying 27 people to Italy capsized off Libya|MOAS/AP
12/8/2016|1|Zhang Chaolin (man, 49)|China|attacked by racists in the street in suburb of Aubervilliers, Paris (FR), died after 5 days in coma|BBC/NYtimes
31/7/2016|1|N.N. (man)|unknown|migrant worker from Eastern Europe, died in a fire at farm in Scotland (GB)|BBC/The Courier
27/7/2016|1|N.N. (man, 28)|Sudan|hit by vehicle on A16 highway near Calais (FR) while trying to reach Great Britain|AFP/France3
26/7/2016|1|N.N. (man, 37)|Ethiopia|stabbed to death in camp in Calais (FR) during fight between migrant groups|AFP/VoixDuNord/Express
25/7/2016|1|Muhammed Wisam Sankari (man)|Syria|decapitated in Istanbul (TR) after being kidnapped and raped for being gay|Libération/KaosGL
23/7/2016|87|N.N.|unknown|reportedly drowned trying to reach Italy, bodies washed up near Tripoli (LY)|Aljazeera
21/7/2016|1|N.N.|unknown|found dead on side of A16 highway near Calais (FR) trying to reach Great Britain|AFP/France3
21/7/2016|17|N.N. (1 boy; 16 men)|unknown|died in overcrowded wooden boat trying to reach Italy from Libya|IBTimes/Reu.
20/7/2016|22|N.N. (21 women; 1 man)|Nigeria, Ghana, Mali, Ivory C|drowned or crushed in rubber boat carrying at least 230 people from Libya to Italy|Le Monde
13/7/2016|4|N.N. (1 girl; 1 boy; 1 woman; 1 man)|unknown|died when dinghy capsized off Turkish coast near Lesbos (GR); 6 rescued|AP/Independent/KTG
12/7/2016|1|Samrawit (girl, 17)|Eritrea|hit by truck on road near Port of Calais (FR) after being evicted from Steenvoorde camp (FR)|VoixDuNord/Ouest-France
12/7/2016|4|N.N.|unknown|suffocated below deck on overcrowded wooden boat trying to reach Italy from Libya|Reu./MOAS
12/7/2016|1|N.N.|unknown|died in the Mediterranean Sea while trying to reach Italy from North Africa|Watch TheMed
08/7/2016|1|N.N. (man)|Cameroon|died trying to enter the Spanish enclave of Ceuta (ES) from Morocco|ST/Faro
06/7/2016|1|Emmanuel Chidi Namdi (man, 35)|Nigeria|died in street attack by football hooligans who had been racially abusing his wife in Fermo (IT), was seeking asylum|AP/NBC/NigeriaToday/QZ
04/7/2016|1|N.N.|unknown|hit by vehicle while trying to reach Great Britain, found dead on roadside in Calais (FR)|VoixDuNord
30/6/2016|10|N.N.|unknown|drowned after inflatable dinghy carrying migrants to Italy sank in the Mediterranean Sea|AFP/Ya.N
26/6/2016|1|Pape Ndiaye|Senegal|died of neglect by Moroccan navy after boat bound for Tarifa (ES) capsized near Tangier (MA)|Watch TheMed
26/6/2016|1|Cheik Ndiaye|Senegal|died of neglect by Moroccan navy after boat bound for Tarifa (ES) capsized near Tangier (MA)|Watch TheMed
26/6/2016|1|Saliou Fall|Senegal|died of neglect by Moroccan navy after boat bound for Tarifa (ES) capsized near Tangier (MA)|Watch TheMed
23/6/2016|1|N.N. (man, 32)|Egypt|killed in fight at Souda refugee camp in Chios (GR)|GreekReporter
19/6/2016|11|N.N. (4 children)|Syria|shot dead by Turkish soldiers while trying to cross Syrian-Turkish border|NYtimes/Libération
17/6/2016|34|N.N. (20 children; 9 women)|Niger|died near Algerian-Nigerian border after traffickers left them in desert|IOM/EinNews/AfricanPO/AFP/France24
07/6/2016|1|N.N. (man)|Sub-Saharan Africa|died in Morocco trying to reach the Spanish enclave of Melilla (ES) through sewer system|Le360
02/6/2016|117|N.N. (6 children; 75 women; 36 m)|unknown|drowned trying to reach Italy by boat, bodies washed up near Zuwara (LY)|LibyaRedCrescent/MigrantReport/GuardianUn.
01/6/2016|1|Farhan al-Hwaish (man, 22)|Syria|died in Tisza River (HU) after being attacked by police while trying to enter Hungary from Serbia|Reu./LeCourrierdesBalkans
28/5/2016|1|N.N. (man, 25)|Afghanistan|hit by truck bound for Great Britain on A16 highway near Calais (FR)|VoixDuNord/Parisien
27/5/2016|45|N.N. (3 babies)|Eritrea, Nigeria, Sudan|45 bodies found after rubber boat carrying migrants to Italy from Libya sank; 135 rescued|Reu./MSF/UNHCR
27/5/2016|120|N.N.|Eritrea, Nigeria, Sudan|missing after rubber boat carrying migrants to Italy sank|Reu./MSF/UNHCR
27/5/2016|360|N.N.|unknown|9 drowned after large boat carrying migrants sank near Crete (GR); 351 missing, 340 rescued|GuardianUn./AFP/DailySabah/FamagustaGaz.
26/5/2016|550|N.N.|Eritrea, Nigeria, Sudan|drowned when large fishing boat with 670 passengers sank off Libya; 15 bodies recovered, 114 rescued|Reu./IOM/UNHCR/GuardianUn./AFP
25/5/2016|100|N.N.|unknown|drowned or suffocated in hull when blue-decked vessel travelling to Italy capsized near Libya|NYtimes/Reu./IOM/UNHCR/GuardianUn./AFP
09/5/2016|1|N.N. (man, 24)|Pakistan|hit by vehicle bound for Great Britain on A16 highway near Port of Calais (FR)|VoixDuNord
09/5/2016|1|N.N. (man)|Syria|shot by Turkish security forces trying to cross Syrian-Turkish border|SOHR
29/4/2016|15|N.N.|Nigeria, Guinea, Mali, Ivory C|reportedly missing after ship travelling to Italy wrecked off coast of Libya|AFP/Libération Maroc
29/4/2016|84|N.N.|West Africa|reportedly missing after ship travelling to Italy sank off coast of Libya|AFP/IOM/Libération Maroc
27/4/2016|30|N.N.|Egypt, Syria|shot dead by smugglers in Bani Walid (LY) after clash between migrants and traffickers|NewArab
25/4/2016|1|N.N. (boy, 17)|Mali|suicide, child immigrant kept in solitary confinement in prison in Loiret (FR)|humanité
18/4/2016|400|N.N.|Sub-Saharan Africa|missing after 4 boats from Egypt sank trying to cross the Strait of Sicily; 30 rescued|BBC
17/4/2016|1|Maslah Mohamed (man, 22)|Somalia|drowned trying to reach Italy on overcrowded boat after leaving refugee camp in Kenya|RadioErgo
17/4/2016|6|N.N.|unknown|died on semi-submerged rubber dinghy carrying migrants to Italy; 108 rescued|RTE/BBC/UNHCR/SOS Med
16/4/2016|6|N.N.|Cameroon, Gambia, Costa R|died trying to reach Spain from North Africa; 21 rescued|El Diario
13/4/2016|500|N.N. (100 children; 400 adults)|Ethiopia, Sud, Egy, Som, Syr|drowned in the Mediterranean Sea after smugglers tried to combine passengers of 2 boats from Libya and Egypt|IOM/UNHCR/NYtimes/GuardianUn./MigrantReport
11/4/2016|1|Mustapha Jatta (man, 19)|Gambia|died from stomach disease at hospital in Naples (IT) while waiting on asylum decision|FreedomNews
02/4/2016|4|N.N.|Africa|shot by Libyan guards while trying to escape detention centre in Zawiya (LY); 20 injured|MigrantReport
01/4/2016|1|Safi Siyap (girl, 1)|unknown|died during rescue operation on the Aegean Sea while trying to reach Lesbos (GR)|CNN
01/4/2016|2|N.N. (2 girls, 2, 7)|Iraq|died trying to reach Lesbos (GR), siblings buried together on the island|CNN
01/4/2016|1|N.N.|unknown|stowaway, crushed under truck after reaching Great Britain from Dunkirk (FR)|Passeurs d'hospitalités
01/4/2016|1|Mohammed Hussain (man, 18)|Kurdistan|stowaway, crushed by truck after reaching Great Britain from Dunkirk (FR)|GuardianUn.
31/3/2016|1|Ali Sarail (man, 22)|Afghanistan|hit by heavy vehicle on A16 highway in Marck, near Calais (FR) while trying to reach Great Britain|VoixDuNord
20/3/2016|2|N.N. (2 men)|Syria|heart attack after arriving in Lesbos (GR), threatened with deportation to Turkey|MEOnline/Watch TheMed/Mail Online
19/3/2016|1|N.N. (girl, 4 months)|unknown|died when vessel carrying migrants from Turkey to Chios (GR) sank in the Aegean Sea|AA/HurriyetDN
19/3/2016|2|N.N. (2 girls, 1, 2)|unknown|drowned near Ro (GR) after leaving Turkey on boat carrying migrants to Greece|UNHCR/AFP/AA/HurriyetDN/KTG
14/3/2016|3|N.N. (1 woman; 1 preg w; 1 man)|Afghanistan|drowned in the Suva River (MK) while trying to reach Macedonia from Greece|Aljazeera/Watch TheMed
12/3/2016|1|N.N. (boy, 15)|unknown|died in the Spanish enclave of Melilla (ES) while trying to sneak aboard ship bound for Málaga (ES)|El Diario
11/3/2016|1|N.N. (boy, 17)|Egypt|jumped from moving train near Munich (DE) after police discovered his deportation order|MNS
09/3/2016|5|N.N.|Sub-Saharan Africa|killed during effort by Algerian authorities to round up and deport migrants; 30 injured|Le Monde/LADDH
09/3/2016|5|N.N. (1 baby)|unknown|died after raft carrying Afghan and Iranian migrants to Lesbos (GR) sank off coast of Turkey|AFP/DHA
09/3/2016|2|N.N.|unknown|missing after raft carrying Afghan and Iranian migrants to Lesbos (GR) sank off coast of Turkey|AFP/DHA
06/3/2016|25|N.N. (10 children)|unknown|died when boat bound for Greece capsized off coast of Turkey with 10 children aboard|HurriyetDN/AA/AP/Independent
05/3/2016|2|N.N.|Syria|shot by Turkish border police while trying to cross from Syria to Turkey|IBTimes
04/3/2016|1|N.N. (man, 19)|unknown|stabbed to death in fight in refugee hostel in Lindesberg (SE)|AFP/DailyStar
02/3/2016|1|N.N. (man)|Sudan|found dead in his tent in Calais (FR), possibly due to heart attack|Passeurs d'hospitalités
Mar 16|2|N.N.|Syria|drowned while trying to reach Greece, buried in Dogancay cemetery in Izmir (TR)|VK
Mar 16|1|N.N. (boy, 5)|Syria|drowned while trying to reach Greece, buried in Dogancay cemetery in Izmir (TR)|VK
Mar 16|1|N.N. (boy, 8 months)|Syria|drowned while trying to reach Greece, buried in Dogancay cemetery in Izmir (TR)|VK
Mar 16|3|N.N. (3 children)|Syria|drowned while trying to reach Greece, buried in Dogancay cemetery in Izmir (TR)|VK
17/2/2016|1|Amir Siman-Tov (man, ±30)|Morocco|suicide, while in solitary confinement in Colnbrook removal centre (GB)|GuardianUn./Politics UK
14/2/2016|1|N.N. (man, ±20)|Afghanistan|stabbed to death during fight between 2 migrant groups near asylum housing in Ljusne (SE)|Mail Online
12/2/2016|28|N.N.|unknown|reportedly went missing between Mauritania (MR) and Canary Islands (ES)|El Diario
12/2/2016|1|N.N. (man, ±30)|unknown|electrocuted after climbing onto freight train to Hungary near Subotica (RS)|Blic
